params,featurization,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 4, 'classifier__p': 1}",BERT,0.6363636363636365,0.5172413793103449,0.43859649122807015,0.3773584905660377,0.5263157894736842,0.49917515738835466,0.08762734294446652
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 4, 'classifier__p': 2}",BERT,0.6363636363636365,0.3571428571428571,0.43859649122807015,0.3846153846153846,0.6034482758620691,0.4840333290424034,0.11446753060678322
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 5, 'classifier__p': 1}",BERT,0.7017543859649122,0.5172413793103449,0.5,0.3773584905660377,0.6349206349206349,0.5462549781523859,0.11273774874534381
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 5, 'classifier__p': 2}",BERT,0.7017543859649122,0.4310344827586208,0.5,0.3773584905660377,0.7142857142857143,0.5448866147150571,0.13881378973627898
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 6, 'classifier__p': 1}",BERT,0.5555555555555556,0.3636363636363636,0.3571428571428572,0.28846153846153844,0.5172413793103449,0.41640753882133186,0.10217329629776396
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 6, 'classifier__p': 2}",BERT,0.6363636363636365,0.3636363636363636,0.3571428571428572,0.19607843137254902,0.5263157894736842,0.4159074155978181,0.15185603234994483
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 7, 'classifier__p': 1}",BERT,0.7894736842105263,0.5172413793103449,0.5084745762711864,0.3773584905660377,0.5737704918032787,0.5532637244322748,0.1345079931075225
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 7, 'classifier__p': 2}",BERT,0.7894736842105263,0.4385964912280702,0.4237288135593221,0.28846153846153844,0.6451612903225806,0.5170843635564075,0.17761961724343786
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 8, 'classifier__p': 1}",BERT,0.4716981132075472,0.3636363636363636,0.3508771929824562,0.29411764705882354,0.6140350877192983,0.41887288092089775,0.11324058188166247
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 8, 'classifier__p': 2}",BERT,0.4716981132075472,0.3636363636363636,0.3448275862068965,0.29411764705882354,0.689655172413793,0.4327869765046848,0.14088519521915477
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 9, 'classifier__p': 1}",BERT,0.5555555555555556,0.4310344827586208,0.4310344827586208,0.29411764705882354,0.6140350877192983,0.4651554511701838,0.11128318512498134
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 9, 'classifier__p': 2}",BERT,0.5555555555555556,0.4385964912280702,0.4237288135593221,0.29411764705882354,0.6666666666666666,0.4757330348136876,0.12640806743025854
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 10, 'classifier__p': 1}",BERT,0.29411764705882354,0.3571428571428571,0.3508771929824562,0.29411764705882354,0.6140350877192983,0.38205808639245176,0.1190574547413006
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 10, 'classifier__p': 2}",BERT,0.29411764705882354,0.2777777777777778,0.3448275862068965,0.19999999999999996,0.6779661016949153,0.35893782254768264,0.1661493190590293
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 11, 'classifier__p': 1}",BERT,0.29411764705882354,0.5172413793103449,0.3448275862068965,0.29411764705882354,0.6034482758620691,0.41075050709939154,0.12651088137535643
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 11, 'classifier__p': 2}",BERT,0.4716981132075472,0.4385964912280702,0.3448275862068965,0.19999999999999996,0.6666666666666666,0.4243577714618361,0.15350499000004797
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 12, 'classifier__p': 1}",BERT,0.29411764705882354,0.3571428571428571,0.3508771929824562,0.19999999999999996,0.5263157894736842,0.34569069733156416,0.10646035357467262
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 12, 'classifier__p': 2}",BERT,0.29411764705882354,0.3636363636363636,0.3448275862068965,0.19999999999999996,0.6034482758620691,0.36120597455283054,0.13374879502782405
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 13, 'classifier__p': 1}",BERT,0.4716981132075472,0.3571428571428571,0.3508771929824562,0.28846153846153844,0.6034482758620691,0.41432559553129356,0.11153144867495175
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 13, 'classifier__p': 2}",BERT,0.5555555555555556,0.5172413793103449,0.3448275862068965,0.28846153846153844,0.6779661016949153,0.4768104322458502,0.14226302169953395
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 14, 'classifier__p': 1}",BERT,0.3846153846153846,0.2777777777777778,0.3571428571428572,0.19607843137254902,0.6140350877192983,0.3659299077255733,0.1404299552644638
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 14, 'classifier__p': 2}",BERT,0.3846153846153846,0.2830188679245283,0.3508771929824562,0.28846153846153844,0.6140350877192983,0.38420161434064115,0.12111005247430104
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 15, 'classifier__p': 1}",BERT,0.4716981132075472,0.3636363636363636,0.3571428571428572,0.28846153846153844,0.6140350877192983,0.41899479203352097,0.11379587403449881
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 15, 'classifier__p': 2}",BERT,0.4716981132075472,0.4464285714285715,0.3508771929824562,0.28846153846153844,0.6140350877192983,0.4343001007598823,0.11142588969210633
